,year,month,day_of_week,hour_of_day,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day_period
6109,2012,2,4,19,spring,0,1,2,13.12,17.425,57,0.0,16,246,262,evening
6110,2012,2,4,20,spring,0,1,2,13.12,17.425,57,0.0,7,144,151,evening
6111,2012,2,4,21,spring,0,1,2,13.12,16.665,66,6.0032,14,108,122,evening
6112,2012,2,4,22,spring,0,1,2,13.12,17.425,66,0.0,11,102,113,evening
6113,2012,2,4,23,spring,0,1,2,12.3,15.91,70,6.0032,1,64,65,evening
6114,2012,2,5,0,spring,0,0,2,12.3,15.15,70,8.9981,3,50,53,night
6115,2012,2,5,1,spring,0,0,3,11.48,14.395,81,8.9981,2,43,45,night
6116,2012,2,5,2,spring,0,0,3,10.66,12.88,81,12.998,2,24,26,night
6117,2012,2,5,3,spring,0,0,3,9.84,11.365,87,15.0013,0,9,9,night
6118,2012,2,5,4,spring,0,0,3,9.84,11.365,87,15.0013,0,4,4,night
6119,2012,2,5,5,spring,0,0,3,9.02,11.365,93,11.0014,0,2,2,night
6120,2012,2,5,6,spring,0,0,3,9.02,11.365,93,8.9981,1,8,9,morning
6121,2012,2,5,7,spring,0,0,3,9.02,11.365,93,8.9981,0,19,19,morning
6122,2012,2,5,8,spring,0,0,3,9.02,11.365,93,8.9981,1,77,78,morning
6123,2012,2,5,9,spring,0,0,3,9.02,12.12,93,7.0015,5,85,90,morning
6124,2012,2,5,10,spring,0,0,3,9.02,12.12,93,7.0015,23,143,166,morning
6125,2012,2,5,11,spring,0,0,2,9.84,12.88,81,7.0015,26,157,183,morning
6126,2012,2,5,12,spring,0,0,2,10.66,12.88,81,11.0014,25,196,221,afternoon
6127,2012,2,5,13,spring,0,0,2,10.66,12.12,81,19.0012,18,217,235,afternoon
6128,2012,2,5,14,spring,0,0,2,10.66,12.12,81,16.9979,38,205,243,afternoon
6129,2012,2,5,15,spring,0,0,2,12.3,13.635,61,19.9995,12,112,124,afternoon
6130,2012,2,5,16,spring,0,0,3,9.02,9.85,75,27.9993,12,134,146,afternoon
6131,2012,2,5,17,spring,0,0,3,9.02,9.09,69,31.0009,13,131,144,afternoon
6132,2012,2,5,18,spring,0,0,2,9.02,9.09,47,43.9989,3,105,108,evening
6133,2012,2,5,19,spring,0,0,2,8.2,7.575,40,36.9974,2,85,87,evening
6134,2012,2,5,20,spring,0,0,2,6.56,6.06,43,36.9974,1,62,63,evening
6135,2012,2,5,21,spring,0,0,1,5.74,3.79,43,43.0006,5,43,48,evening
6136,2012,2,5,22,spring,0,0,2,5.74,5.305,39,26.0027,0,46,46,evening
6137,2012,2,5,23,spring,0,0,3,4.92,3.79,50,32.9975,0,20,20,evening
6138,2012,2,6,0,spring,0,0,3,4.1,3.79,68,26.0027,0,21,21,night
6139,2012,2,6,1,spring,0,0,3,3.28,2.275,79,31.0009,0,24,24,night
6140,2012,2,6,2,spring,0,0,2,4.1,3.03,58,39.0007,1,26,27,night
6141,2012,2,6,3,spring,0,0,2,4.1,2.275,46,46.0022,0,14,14,night
6142,2012,2,6,4,spring,0,0,2,4.1,2.275,46,47.9988,0,1,1,night
6143,2012,2,6,5,spring,0,0,1,4.1,3.79,49,26.0027,0,3,3,night
6144,2012,2,6,6,spring,0,0,1,4.1,3.79,49,26.0027,0,2,2,morning
6145,2012,2,6,7,spring,0,0,1,3.28,4.545,53,12.998,0,18,18,morning
6146,2012,2,6,8,spring,0,0,1,3.28,3.79,53,16.9979,0,26,26,morning
6147,2012,2,6,9,spring,0,0,1,4.1,4.545,49,19.9995,3,60,63,morning
6148,2012,2,6,10,spring,0,0,1,4.92,5.305,42,23.9994,8,83,91,morning
6149,2012,2,6,11,spring,0,0,1,4.92,5.305,42,19.9995,3,121,124,morning
6150,2012,2,6,12,spring,0,0,1,5.74,3.79,39,43.0006,7,133,140,afternoon
6151,2012,2,6,13,spring,0,0,1,6.56,6.06,40,30.0026,10,128,138,afternoon
6152,2012,2,6,14,spring,0,0,1,6.56,6.06,40,35.0008,9,102,111,afternoon
6153,2012,2,6,15,spring,0,0,1,6.56,6.06,40,36.9974,5,150,155,afternoon
6154,2012,2,6,16,spring,0,0,1,8.2,8.335,34,31.0009,16,148,164,afternoon
6155,2012,2,6,17,spring,0,0,1,7.38,7.575,37,27.9993,4,83,87,afternoon
6156,2012,2,6,18,spring,0,0,1,6.56,6.06,40,31.0009,4,92,96,evening
6157,2012,2,6,19,spring,0,0,1,6.56,6.82,40,19.0012,2,78,80,evening
6158,2012,2,6,20,spring,0,0,1,5.74,6.06,42,22.0028,1,56,57,evening
6159,2012,2,6,21,spring,0,0,1,5.74,6.06,43,19.9995,0,36,36,evening
6160,2012,2,6,22,spring,0,0,1,5.74,7.575,43,11.0014,0,28,28,evening
6161,2012,2,6,23,spring,0,0,1,5.74,6.82,43,15.0013,0,23,23,evening
6162,2012,2,0,0,spring,0,1,1,5.74,6.82,46,15.0013,0,9,9,night
6163,2012,2,0,1,spring,0,1,1,4.92,6.06,50,15.0013,0,6,6,night
6164,2012,2,0,2,spring,0,1,1,5.74,6.82,46,12.998,0,4,4,night
6165,2012,2,0,3,spring,0,1,1,4.92,7.575,54,7.0015,0,1,1,night
6166,2012,2,0,4,spring,0,1,1,4.92,8.335,54,6.0032,0,2,2,night
6167,2012,2,0,5,spring,0,1,1,4.1,6.06,58,8.9981,0,17,17,night
6168,2012,2,0,6,spring,0,1,1,4.1,5.305,54,15.0013,1,71,72,morning
6169,2012,2,0,7,spring,0,1,1,4.1,5.305,54,12.998,1,194,195,morning
6170,2012,2,0,8,spring,0,1,1,4.1,6.06,54,8.9981,4,413,417,morning
6171,2012,2,0,9,spring,0,1,1,4.92,6.82,50,12.998,7,198,205,morning
6172,2012,2,0,10,spring,0,1,1,5.74,7.575,50,8.9981,1,70,71,morning
6173,2012,2,0,11,spring,0,1,1,9.02,11.365,37,12.998,5,85,90,morning
6174,2012,2,0,12,spring,0,1,1,11.48,12.88,28,22.0028,7,111,118,afternoon
6175,2012,2,0,13,spring,0,1,1,13.12,15.15,22,15.0013,11,129,140,afternoon
6176,2012,2,0,14,spring,0,1,1,13.94,17.425,23,7.0015,10,125,135,afternoon
6177,2012,2,0,15,spring,0,1,1,14.76,17.425,27,8.9981,10,145,155,afternoon
6178,2012,2,0,16,spring,0,1,1,14.76,17.425,23,12.998,5,206,211,afternoon
6179,2012,2,0,17,spring,0,1,1,14.76,17.425,23,12.998,8,399,407,afternoon
6180,2012,2,0,18,spring,0,1,1,13.94,15.91,25,16.9979,6,399,405,evening
6181,2012,2,0,19,spring,0,1,1,13.94,16.665,25,8.9981,7,256,263,evening
6182,2012,2,0,20,spring,0,1,1,12.3,15.15,42,11.0014,4,210,214,evening
6183,2012,2,0,21,spring,0,1,1,11.48,14.395,45,8.9981,2,145,147,evening
6184,2012,2,0,22,spring,0,1,1,10.66,13.635,56,7.0015,3,99,102,evening
6185,2012,2,0,23,spring,0,1,1,11.48,15.91,41,0.0,2,34,36,evening
6186,2012,2,1,0,spring,0,1,2,10.66,15.15,60,0.0,0,14,14,night
6187,2012,2,1,1,spring,0,1,2,10.66,15.15,56,0.0,0,6,6,night
6188,2012,2,1,2,spring,0,1,2,11.48,15.91,41,0.0,0,3,3,night
6189,2012,2,1,3,spring,0,1,2,10.66,15.15,52,0.0,0,3,3,night
6190,2012,2,1,4,spring,0,1,2,10.66,13.635,65,7.0015,0,2,2,night
6191,2012,2,1,5,spring,0,1,2,10.66,13.635,65,7.0015,2,20,22,night
6192,2012,2,1,6,spring,0,1,2,10.66,15.15,56,0.0,1,89,90,morning
6193,2012,2,1,7,spring,0,1,2,9.84,12.88,60,6.0032,4,276,280,morning
6194,2012,2,1,8,spring,0,1,2,9.84,14.395,70,0.0,3,510,513,morning
6195,2012,2,1,9,spring,0,1,2,10.66,14.395,56,6.0032,6,256,262,morning
6196,2012,2,1,10,spring,0,1,2,10.66,13.635,60,8.9981,8,90,98,morning
6197,2012,2,1,11,spring,0,1,2,12.3,15.15,45,11.0014,5,107,112,morning
6198,2012,2,1,12,spring,0,1,2,12.3,14.395,52,15.0013,10,162,172,afternoon
6199,2012,2,1,13,spring,0,1,2,14.76,16.665,40,16.9979,6,167,173,afternoon
6200,2012,2,1,14,spring,0,1,1,16.4,20.455,40,15.0013,13,111,124,afternoon
6201,2012,2,1,15,spring,0,1,2,17.22,21.21,38,30.0026,7,138,145,afternoon
6202,2012,2,1,16,spring,0,1,1,17.22,21.21,35,19.9995,15,251,266,afternoon
6203,2012,2,1,17,spring,0,1,1,17.22,21.21,38,23.9994,19,504,523,afternoon
6204,2012,2,1,18,spring,0,1,2,15.58,19.695,46,19.9995,8,398,406,evening
6205,2012,2,1,19,spring,0,1,2,14.76,17.425,50,11.0014,11,270,281,evening
6206,2012,2,1,20,spring,0,1,2,15.58,19.695,46,8.9981,6,178,184,evening
6207,2012,2,1,21,spring,0,1,2,14.76,18.18,50,7.0015,4,105,109,evening
6208,2012,2,1,22,spring,0,1,2,14.76,18.18,50,7.0015,5,72,77,evening
6209,2012,2,1,23,spring,0,1,2,14.76,18.18,50,6.0032,2,55,57,evening
6210,2012,2,2,0,spring,0,1,1,13.12,17.425,57,0.0,0,22,22,night
6211,2012,2,2,1,spring,0,1,1,13.94,18.18,53,0.0,0,5,5,night
6212,2012,2,2,2,spring,0,1,1,12.3,16.665,61,0.0,0,4,4,night
6213,2012,2,2,3,spring,0,1,1,11.48,15.91,75,0.0,0,3,3,night
6214,2012,2,2,4,spring,0,1,1,11.48,14.395,70,7.0015,0,1,1,night
6215,2012,2,2,5,spring,0,1,1,11.48,14.395,70,7.0015,0,25,25,night
6216,2012,2,2,6,spring,0,1,1,12.3,15.15,61,8.9981,3,92,95,morning
6217,2012,2,2,7,spring,0,1,2,12.3,14.395,65,12.998,3,318,321,morning
6218,2012,2,2,8,spring,0,1,1,13.12,14.395,61,23.9994,7,508,515,morning
6219,2012,2,2,9,spring,0,1,1,13.12,15.15,61,22.0028,5,226,231,morning
6220,2012,2,2,10,spring,0,1,1,13.94,15.15,57,19.9995,12,108,120,morning
6221,2012,2,2,11,spring,0,1,1,14.76,16.665,53,19.0012,13,125,138,morning
6222,2012,2,2,12,spring,0,1,1,15.58,19.695,46,26.0027,11,152,163,afternoon
6223,2012,2,2,13,spring,0,1,1,16.4,20.455,43,19.0012,11,159,170,afternoon
6224,2012,2,2,14,spring,0,1,1,17.22,21.21,41,23.9994,6,128,134,afternoon
6225,2012,2,2,15,spring,0,1,1,17.22,21.21,41,15.0013,7,164,171,afternoon
6226,2012,2,2,16,spring,0,1,1,17.22,21.21,38,12.998,9,222,231,afternoon
6227,2012,2,2,17,spring,0,1,1,17.22,21.21,38,12.998,17,470,487,afternoon
6228,2012,2,2,18,spring,0,1,1,16.4,20.455,40,15.0013,9,459,468,evening
6229,2012,2,2,19,spring,0,1,1,15.58,19.695,43,11.0014,9,302,311,evening
6230,2012,2,2,20,spring,0,1,1,14.76,17.425,46,11.0014,4,207,211,evening
6231,2012,2,2,21,spring,0,1,1,13.94,16.665,53,11.0014,8,170,178,evening
6232,2012,2,2,22,spring,0,1,1,13.94,17.425,49,7.0015,3,104,107,evening
6233,2012,2,2,23,spring,0,1,1,13.94,17.425,53,6.0032,4,54,58,evening
6234,2012,2,3,0,spring,0,1,2,12.3,15.15,70,8.9981,1,22,23,night
6235,2012,2,3,1,spring,0,1,2,12.3,16.665,70,0.0,0,5,5,night
6236,2012,2,3,2,spring,0,1,2,12.3,15.91,70,6.0032,1,6,7,night
6237,2012,2,3,3,spring,0,1,2,12.3,16.665,61,0.0,0,1,1,night
6238,2012,2,3,4,spring,0,1,3,12.3,15.91,70,6.0032,0,3,3,night
6239,2012,2,3,5,spring,0,1,2,12.3,16.665,70,0.0,0,20,20,night
6240,2012,2,3,6,spring,0,1,2,12.3,15.91,70,6.0032,4,83,87,morning
6241,2012,2,3,7,spring,0,1,2,12.3,15.15,70,8.9981,3,285,288,morning
6242,2012,2,3,8,spring,0,1,2,12.3,15.91,70,6.0032,9,489,498,morning
6243,2012,2,3,9,spring,0,1,2,12.3,15.15,70,11.0014,3,199,202,morning
6244,2012,2,3,10,spring,0,1,3,13.12,16.665,70,8.9981,2,42,44,morning
6245,2012,2,3,11,spring,0,1,3,13.12,16.665,70,7.0015,2,69,71,morning
6246,2012,2,3,12,spring,0,1,3,13.12,16.665,76,6.0032,1,44,45,afternoon
6247,2012,2,3,13,spring,0,1,3,13.94,15.91,71,16.9979,2,62,64,afternoon
6248,2012,2,3,14,spring,0,1,3,13.12,15.91,81,12.998,1,30,31,afternoon
6249,2012,2,3,15,spring,0,1,3,13.94,18.18,76,0.0,3,50,53,afternoon
6250,2012,2,3,16,spring,0,1,3,13.94,18.18,81,0.0,8,110,118,afternoon
6251,2012,2,3,17,spring,0,1,3,13.94,18.18,87,0.0,8,281,289,afternoon
6252,2012,2,3,18,spring,0,1,3,13.94,16.665,87,8.9981,8,345,353,evening
6253,2012,2,3,19,spring,0,1,2,13.12,15.91,87,11.0014,4,254,258,evening
6254,2012,2,3,20,spring,0,1,2,13.12,16.665,87,8.9981,5,211,216,evening
6255,2012,2,3,21,spring,0,1,2,13.94,17.425,81,7.0015,3,142,145,evening
6256,2012,2,3,22,spring,0,1,2,13.12,17.425,81,0.0,3,108,111,evening
6257,2012,2,3,23,spring,0,1,1,13.12,16.665,81,6.0032,3,70,73,evening
6258,2012,2,4,0,spring,0,1,2,12.3,16.665,87,0.0,2,32,34,night
6259,2012,2,4,1,spring,0,1,2,12.3,16.665,93,0.0,2,16,18,night
6260,2012,2,4,2,spring,0,1,2,12.3,15.91,93,7.0015,1,11,12,night
6261,2012,2,4,3,spring,0,1,2,11.48,14.395,93,7.0015,0,1,1,night
6262,2012,2,4,4,spring,0,1,2,11.48,13.635,93,12.998,0,1,1,night
6263,2012,2,4,5,spring,0,1,2,11.48,13.635,93,11.0014,0,16,16,night
6264,2012,2,4,6,spring,0,1,2,11.48,14.395,96,8.9981,1,70,71,morning
6265,2012,2,4,7,spring,0,1,2,11.48,14.395,93,7.0015,4,222,226,morning
6266,2012,2,4,8,spring,0,1,2,10.66,15.15,100,0.0,4,516,520,morning
6267,2012,2,4,9,spring,0,1,2,10.66,15.15,100,0.0,8,275,283,morning
6268,2012,2,4,10,spring,0,1,1,13.94,15.91,71,19.0012,13,103,116,morning
6269,2012,2,4,11,spring,0,1,1,14.76,16.665,62,27.9993,9,133,142,morning
6270,2012,2,4,12,spring,0,1,1,15.58,19.695,46,26.0027,21,177,198,afternoon
6271,2012,2,4,13,spring,0,1,1,16.4,20.455,43,23.9994,34,171,205,afternoon
6272,2012,2,4,14,spring,0,1,1,16.4,20.455,37,23.9994,33,137,170,afternoon
6273,2012,2,4,15,spring,0,1,1,17.22,21.21,35,27.9993,41,180,221,afternoon
6274,2012,2,4,16,spring,0,1,1,17.22,21.21,32,19.9995,56,251,307,afternoon
6275,2012,2,4,17,spring,0,1,1,17.22,21.21,32,22.0028,36,429,465,afternoon
6276,2012,2,4,18,spring,0,1,1,16.4,20.455,35,16.9979,15,362,377,evening
6277,2012,2,4,19,spring,0,1,1,15.58,19.695,37,15.0013,16,266,282,evening
6278,2012,2,4,20,spring,0,1,1,16.4,20.455,35,12.998,13,158,171,evening
6279,2012,2,4,21,spring,0,1,1,15.58,19.695,37,12.998,15,114,129,evening
6280,2012,2,4,22,spring,0,1,1,14.76,17.425,40,15.0013,15,92,107,evening
6281,2012,2,4,23,spring,0,1,1,14.76,17.425,40,12.998,10,72,82,evening
6282,2012,2,5,0,spring,0,0,1,13.94,16.665,42,11.0014,5,81,86,night
6283,2012,2,5,1,spring,0,0,1,13.12,15.91,49,11.0014,7,38,45,night
6284,2012,2,5,2,spring,0,0,1,12.3,14.395,61,16.9979,6,39,45,night
6285,2012,2,5,3,spring,0,0,1,11.48,14.395,65,7.0015,3,15,18,night
6286,2012,2,5,4,spring,0,0,1,10.66,15.15,70,0.0,3,4,7,night
6287,2012,2,5,5,spring,0,0,1,9.84,12.88,70,6.0032,0,1,1,night
6288,2012,2,5,6,spring,0,0,1,9.84,14.395,70,0.0,1,8,9,morning
6289,2012,2,5,7,spring,0,0,1,9.84,14.395,70,0.0,8,33,41,morning
6290,2012,2,5,8,spring,0,0,1,9.02,13.635,87,0.0,10,92,102,morning
6291,2012,2,5,9,spring,0,0,1,9.02,12.12,80,7.0015,22,116,138,morning
6292,2012,2,5,10,spring,0,0,1,10.66,13.635,81,7.0015,48,157,205,morning
6293,2012,2,5,11,spring,0,0,1,13.12,16.665,57,8.9981,102,184,286,morning
6294,2012,2,5,12,spring,0,0,1,14.76,17.425,43,12.998,128,241,369,afternoon
6295,2012,2,5,13,spring,0,0,1,16.4,20.455,43,19.0012,165,219,384,afternoon
6296,2012,2,5,14,spring,0,0,1,18.04,21.97,35,23.9994,183,244,427,afternoon
6297,2012,2,5,15,spring,0,0,1,17.22,21.21,41,16.9979,229,270,499,afternoon
6298,2012,2,5,16,spring,0,0,1,18.04,21.97,44,22.0028,186,218,404,afternoon
6299,2012,2,5,17,spring,0,0,1,19.68,23.485,36,19.0012,142,222,364,afternoon
6300,2012,2,5,18,spring,0,0,1,18.86,22.725,38,19.9995,70,176,246,evening
6301,2012,2,5,19,spring,0,0,1,18.04,21.97,44,11.0014,38,150,188,evening
6302,2012,2,5,20,spring,0,0,1,18.04,21.97,44,11.0014,25,123,148,evening
6303,2012,2,5,21,spring,0,0,1,18.04,21.97,33,19.9995,25,89,114,evening
6304,2012,2,5,22,spring,0,0,1,16.4,20.455,40,30.0026,17,101,118,evening
6305,2012,2,5,23,spring,0,0,2,14.76,16.665,40,26.0027,12,62,74,evening
6306,2012,2,6,0,spring,0,0,2,13.94,15.15,39,23.9994,9,65,74,night
6307,2012,2,6,1,spring,0,0,2,13.12,15.15,39,16.9979,10,62,72,night
6308,2012,2,6,2,spring,0,0,2,12.3,14.395,36,19.0012,3,45,48,night
6309,2012,2,6,3,spring,0,0,2,12.3,14.395,36,15.0013,3,12,15,night
6310,2012,2,6,4,spring,0,0,2,11.48,12.88,41,26.0027,0,3,3,night
6311,2012,2,6,5,spring,0,0,2,10.66,11.365,48,19.9995,1,1,2,night
6312,2012,2,6,6,spring,0,0,1,9.84,10.605,52,22.0028,0,5,5,morning
6313,2012,2,6,7,spring,0,0,2,9.84,10.605,52,19.0012,2,12,14,morning
6314,2012,2,6,8,spring,0,0,2,9.84,11.365,56,12.998,8,48,56,morning
6315,2012,2,6,9,spring,0,0,2,9.84,11.365,56,16.9979,20,73,93,morning
6316,2012,2,6,10,spring,0,0,2,10.66,12.12,52,16.9979,49,142,191,morning
6317,2012,2,6,11,spring,0,0,2,10.66,11.365,56,22.0028,82,144,226,morning
6318,2012,2,6,12,spring,0,0,2,11.48,13.635,52,16.9979,71,184,255,afternoon
6319,2012,2,6,13,spring,0,0,1,12.3,15.15,49,11.0014,64,197,261,afternoon
6320,2012,2,6,14,spring,0,0,2,13.12,15.91,45,12.998,48,189,237,afternoon
6321,2012,2,6,15,spring,0,0,2,12.3,14.395,49,12.998,85,168,253,afternoon
6322,2012,2,6,16,spring,0,0,2,13.12,15.15,45,19.0012,62,150,212,afternoon
6323,2012,2,6,17,spring,0,0,2,12.3,14.395,49,16.9979,22,135,157,afternoon
6324,2012,2,6,18,spring,0,0,2,12.3,13.635,49,22.0028,23,144,167,evening
6325,2012,2,6,19,spring,0,0,2,12.3,14.395,52,16.9979,18,101,119,evening
6326,2012,2,6,20,spring,0,0,2,12.3,14.395,52,19.0012,22,81,103,evening
6327,2012,2,6,21,spring,0,0,3,10.66,12.88,65,11.0014,3,33,36,evening
6328,2012,2,6,22,spring,0,0,3,9.84,12.88,75,6.0032,8,47,55,evening
6329,2012,2,6,23,spring,0,0,2,9.02,11.365,93,11.0014,5,30,35,evening
6330,2012,3,3,0,spring,0,1,2,17.22,21.21,94,0.0,1,10,11,night
6331,2012,3,3,1,spring,0,1,3,18.86,22.725,94,7.0015,0,12,12,night
6332,2012,3,3,2,spring,0,1,2,18.86,22.725,94,19.0012,0,6,6,night
6333,2012,3,3,3,spring,0,1,1,18.86,22.725,94,15.0013,0,3,3,night
6334,2012,3,3,4,spring,0,1,1,19.68,23.485,88,12.998,0,5,5,night
6335,2012,3,3,5,spring,0,1,1,19.68,23.485,88,11.0014,0,18,18,night
6336,2012,3,3,6,spring,0,1,2,17.22,21.21,94,0.0,2,107,109,morning
6337,2012,3,3,7,spring,0,1,2,18.04,21.97,94,8.9981,8,296,304,morning
6338,2012,3,3,8,spring,0,1,1,17.22,21.21,94,8.9981,15,579,594,morning
6339,2012,3,3,9,spring,0,1,1,18.86,22.725,77,16.9979,5,281,286,morning
6340,2012,3,3,10,spring,0,1,1,21.32,25.0,55,11.0014,11,122,133,morning
6341,2012,3,3,11,spring,0,1,1,22.96,26.515,43,12.998,19,149,168,morning
6342,2012,3,3,12,spring,0,1,1,22.96,26.515,37,15.0013,16,204,220,afternoon
6343,2012,3,3,13,spring,0,1,1,23.78,27.275,32,16.9979,24,187,211,afternoon
6344,2012,3,3,14,spring,0,1,1,23.78,27.275,35,15.0013,37,174,211,afternoon
6345,2012,3,3,15,spring,0,1,1,24.6,31.06,31,16.9979,31,192,223,afternoon
6346,2012,3,3,16,spring,0,1,1,23.78,27.275,32,19.9995,38,323,361,afternoon
6347,2012,3,3,17,spring,0,1,1,22.96,26.515,35,19.9995,49,551,600,afternoon
6348,2012,3,3,18,spring,0,1,1,22.14,25.76,34,23.9994,27,498,525,evening
6349,2012,3,3,19,spring,0,1,1,19.68,23.485,41,22.0028,11,317,328,evening
6350,2012,3,3,20,spring,0,1,1,18.04,21.97,44,27.9993,12,242,254,evening
6351,2012,3,3,21,spring,0,1,1,17.22,21.21,47,31.0009,7,190,197,evening
6352,2012,3,3,22,spring,0,1,1,15.58,19.695,50,16.9979,3,123,126,evening
6353,2012,3,3,23,spring,0,1,1,14.76,17.425,50,15.0013,9,76,85,evening
6354,2012,3,4,0,spring,0,1,1,13.94,16.665,53,11.0014,1,45,46,night
6355,2012,3,4,1,spring,0,1,1,13.94,15.91,49,15.0013,2,18,20,night
6356,2012,3,4,2,spring,0,1,1,13.94,15.91,53,19.0012,2,4,6,night
6357,2012,3,4,3,spring,0,1,1,13.12,15.91,57,12.998,0,3,3,night
6358,2012,3,4,4,spring,0,1,1,13.12,17.425,61,0.0,0,2,2,night
6359,2012,3,4,5,spring,0,1,1,12.3,16.665,70,0.0,0,24,24,night
6360,2012,3,4,6,spring,0,1,1,12.3,16.665,70,0.0,4,88,92,morning
6361,2012,3,4,7,spring,0,1,1,12.3,16.665,70,0.0,4,258,262,morning
6362,2012,3,4,8,spring,0,1,1,11.48,15.15,75,6.0032,16,533,549,morning
6363,2012,3,4,9,spring,0,1,1,12.3,16.665,81,0.0,15,299,314,morning
6364,2012,3,4,10,spring,0,1,1,14.76,17.425,50,11.0014,14,118,132,morning
6365,2012,3,4,11,spring,0,1,1,15.58,19.695,46,12.998,40,154,194,morning
6366,2012,3,4,12,spring,0,1,1,16.4,20.455,43,11.0014,40,194,234,afternoon
6367,2012,3,4,13,spring,0,1,1,17.22,21.21,44,15.0013,31,191,222,afternoon
6368,2012,3,4,14,spring,0,1,2,18.04,21.97,44,19.0012,29,176,205,afternoon
6369,2012,3,4,15,spring,0,1,2,17.22,21.21,50,19.9995,5,73,78,afternoon
6370,2012,3,4,16,spring,0,1,3,16.4,20.455,58,19.9995,1,49,50,afternoon
6371,2012,3,4,17,spring,0,1,3,14.76,17.425,81,15.0013,5,123,128,afternoon
6372,2012,3,4,18,spring,0,1,3,14.76,17.425,87,12.998,6,154,160,evening
6373,2012,3,4,19,spring,0,1,3,14.76,17.425,87,12.998,12,162,174,evening
6374,2012,3,4,20,spring,0,1,2,14.76,17.425,87,12.998,7,93,100,evening
6375,2012,3,4,21,spring,0,1,3,14.76,18.18,87,6.0032,2,99,101,evening
6376,2012,3,4,22,spring,0,1,2,14.76,18.94,87,0.0,6,69,75,evening
6377,2012,3,4,23,spring,0,1,2,14.76,18.94,87,0.0,4,19,23,evening
6378,2012,3,5,0,spring,0,0,3,14.76,18.18,93,6.0032,1,21,22,night
6379,2012,3,5,1,spring,0,0,3,14.76,18.94,93,0.0,0,44,44,night
6380,2012,3,5,2,spring,0,0,3,14.76,18.18,93,6.0032,4,34,38,night
6381,2012,3,5,3,spring,0,0,2,14.76,17.425,93,11.0014,1,20,21,night
6382,2012,3,5,4,spring,0,0,2,14.76,17.425,93,12.998,0,2,2,night
6383,2012,3,5,5,spring,0,0,2,14.76,18.18,93,6.0032,1,1,2,night
6384,2012,3,5,6,spring,0,0,2,14.76,18.18,93,6.0032,1,6,7,morning
6385,2012,3,5,7,spring,0,0,2,14.76,17.425,93,8.9981,2,14,16,morning
6386,2012,3,5,8,spring,0,0,3,14.76,18.94,93,0.0,2,46,48,morning
6387,2012,3,5,9,spring,0,0,3,15.58,19.695,87,6.0032,7,87,94,morning
6388,2012,3,5,10,spring,0,0,2,16.4,20.455,87,0.0,31,137,168,morning
6389,2012,3,5,11,spring,0,0,2,16.4,20.455,87,6.0032,33,181,214,morning
6390,2012,3,5,12,spring,0,0,2,17.22,21.21,67,16.9979,47,252,299,afternoon
6391,2012,3,5,13,spring,0,0,1,18.04,21.97,51,19.0012,87,252,339,afternoon
6392,2012,3,5,14,spring,0,0,2,18.86,22.725,44,23.9994,151,279,430,afternoon
6393,2012,3,5,15,spring,0,0,1,19.68,23.485,29,19.9995,145,254,399,afternoon
6394,2012,3,5,16,spring,0,0,1,20.5,24.24,27,19.9995,167,300,467,afternoon
6395,2012,3,5,17,spring,0,0,1,20.5,24.24,23,22.0028,106,279,385,afternoon
6396,2012,3,5,18,spring,0,0,1,20.5,24.24,25,16.9979,53,250,303,evening
6397,2012,3,5,19,spring,0,0,1,18.86,22.725,33,11.0014,34,191,225,evening
6398,2012,3,5,20,spring,0,0,1,18.04,21.97,30,8.9981,28,121,149,evening
6399,2012,3,5,21,spring,0,0,1,18.86,22.725,19,22.0028,24,130,154,evening
6400,2012,3,5,22,spring,0,0,1,18.04,21.97,21,8.9981,19,115,134,evening
6401,2012,3,5,23,spring,0,0,1,17.22,21.21,24,0.0,12,94,106,evening
6402,2012,3,6,0,spring,0,0,2,16.4,20.455,30,23.9994,5,67,72,night
6403,2012,3,6,1,spring,0,0,2,15.58,19.695,34,12.998,16,60,76,night
6404,2012,3,6,2,spring,0,0,2,14.76,17.425,40,11.0014,14,66,80,night
6405,2012,3,6,3,spring,0,0,2,14.76,17.425,43,8.9981,5,21,26,night
6406,2012,3,6,4,spring,0,0,2,13.94,16.665,46,12.998,3,11,14,night
6407,2012,3,6,5,spring,0,0,2,13.94,15.91,46,15.0013,0,5,5,night
6408,2012,3,6,6,spring,0,0,2,12.3,13.635,52,19.9995,0,5,5,morning
6409,2012,3,6,7,spring,0,0,2,12.3,13.635,52,19.9995,2,21,23,morning
6410,2012,3,6,8,spring,0,0,1,12.3,13.635,52,22.0028,12,54,66,morning
6411,2012,3,6,9,spring,0,0,1,12.3,13.635,49,30.0026,14,104,118,morning
6412,2012,3,6,10,spring,0,0,1,12.3,13.635,49,22.0028,31,161,192,morning
6413,2012,3,6,11,spring,0,0,1,13.12,14.395,45,26.0027,64,192,256,morning
6414,2012,3,6,12,spring,0,0,1,13.94,15.15,42,23.9994,71,256,327,afternoon
6415,2012,3,6,13,spring,0,0,1,14.76,16.665,37,23.9994,108,256,364,afternoon
6416,2012,3,6,14,spring,0,0,1,14.76,16.665,34,23.9994,106,226,332,afternoon
6417,2012,3,6,15,spring,0,0,1,14.76,15.91,32,35.0008,82,252,334,afternoon
